,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
54676,0.176,1949,0.982,"['Manuel de Falla', 'Isaac Stern']",0.418,82667,0.0549,0,2YSlkkIMkQUndWVGdQuGZS,0.00127,7,0.0942,-18.99,1,Suite populaire espagnole: III. Canción,0,1949,0.0423,71.863
341,0.612,1963,0.6779999999999999,['Tito Puente'],0.519,153822,0.9,0,7FDUcJNu0acCeI1k5dapRl,0.529,8,0.155,-4.6930000000000005,1,Mambo Inn,1,1963-12-31,0.097,100.449
128741,0.862,1953,0.953,['Marian McPartland'],0.517,166933,0.389,0,2adDBfGZJNJHYFLwTYPnD6,0.93,3,0.101,-13.345999999999998,1,Strike Up The Band,1,1953-01-01,0.0323,155.48
26714,0.19,1965,0.498,['The Righteous Brothers'],0.223,139200,0.191,0,1tIQ3ZYoIYXRBzrkVe6xR3,4.2700000000000015e-05,0,0.114,-17.114,1,You'll Never Walk Alone,2,1965-04-04,0.0288,75.163
69665,0.31,2013,0.846,['Ciaran Lavery'],0.619,251960,0.299,0,1d39v4V4DmrrLiFX4DKHBv,4.99e-05,2,0.243,-7.744,1,Shame,3,2013-03-04,0.0279,115.405
63761,0.334,1999,9.31e-05,['The Get Up Kids'],0.22,209267,0.96,0,0DHbBvRnc9SaiUJVYj6g48,0.0187,1,0.359,-4.579,0,Holiday,2,1999-09-21,0.207,174.68099999999995
10059,0.353,1961,0.792,['Jimmy Dean'],0.342,198733,0.312,0,3NsnrDCiSZ954DWLPmcYGY,0.0,3,0.182,-15.65,1,A Day That Changed the World,0,1961,0.0546,79.2
76992,0.573,1996,0.172,['JAY-Z'],0.758,266067,0.912,1,3nDYsXggRQxf7PCNUjR4rz,1.09e-06,0,0.149,-8.758,0,Dead Presidents II,3,1996-06-25,0.349,87.335
87738,0.358,1965,0.914,['Astrud Gilberto'],0.407,117760,0.0651,0,1HgMgg4GAebyyBqrmcZgie,0.0564,2,0.0924,-22.697,0,Manha De Carnaval,2,1965-05-22,0.0305,96.846
56619,0.0346,1941,0.994,"['Claude Debussy', 'Claudio Arrau']",0.31,269613,0.0806,0,2NeNqGdwBFBpRvhslBCx0E,0.898,1,0.13,-22.057,1,"Images Book I, L. 110: I. Reflets dans l'eau",0,1941,0.0337,138.114
155086,0.0398,1942,0.926,"['Duke Ellington', 'Mahalia Jackson']",0.274,476907,0.061,0,5moXWIBJOIi149T8pxIvx6,0.000257,6,0.0943,-16.426,1,Come Sunday - Part IV (with Mahalia Jackson) - aka Come Sunday,0,1942,0.0336,85.36399999999998
110943,0.407,1930,0.985,['Raquel Meller'],0.584,142811,0.301,0,2YepW8XCHWKaycahOWfWoP,0.0,2,0.128,-9.648,0,Rosa de Triana,0,1930-01-01,0.0759,124.252
19679,0.908,2010,0.472,['Vicente Fernández'],0.58,161547,0.636,0,24QbEJdsRXdweLO7WHql3h,0.00252,7,0.247,-5.555,0,Miedo,3,2010-10-05,0.0421,160.023
73357,0.21,1993,0.984,['Michael Nyman'],0.422,172667,0.11,0,5zNFFrj2TvLyfbAUBLvEgj,0.8440000000000001,2,0.0722,-23.377,1,Big My Secret,2,1993-01-01,0.0392,77.475
31754,0.387,2006,0.011,['Primus'],0.584,400800,0.946,0,67QoiIkRlv6Y7N4e3eLitd,0.046,9,0.0487,-3.609,1,To Defy The Laws Of Tradition,2,2006-01-01,0.0933,114.048
16942,0.726,2017,0.00705,['Sir Sly'],0.743,231897,0.733,0,17aDyX39gb1iV1ZWvD1ffE,0.0075299999999999,2,0.0565,-5.5760000000000005,1,High,3,2017-06-30,0.0352,122.975
52380,0.67,1963,0.8420000000000001,['Ann-Margret'],0.555,132160,0.738,0,1nezjQELNAOLPpkCVfbifn,0.0,5,0.286,-8.13,1,Bye Bye Birdie (Bonus Track),0,1963,0.0521,115.528
127653,0.474,2017,0.00552,['Green Day'],0.496,262333,0.682,1,5GorCbAP4aL0EJ16frG2hd,2.94e-05,8,0.0589,-4.095,1,Boulevard of Broken Dreams,3,2017-11-17,0.0294,167.06
76679,0.201,1945,0.879,"['Doris Day', 'Axel Stordahl And His Orchestra']",0.188,201360,0.148,0,3CZt9u1wYSeZiikPDqJtRi,0.0,7,0.218,-16.086,1,I Only Have Eyes for You (with Axel Stordahl & His Orchestra),1,1945,0.0362,171.55
146340,0.424,1981,0.00677,['New Order'],0.509,259493,0.545,0,0055LRFB7zfdCXDGodyIz3,0.8390000000000001,3,0.315,-11.813,1,Doubts Even Here - 2015 Remaster,1,1981-01-13,0.0395,100.028
50099,0.578,1994,0.561,['Aaliyah'],0.579,280493,0.58,0,4Xw67V45ity3DNCoweCHdt,0.0145,0,0.271,-7.984,0,Young Nation,1,1994-05-22,0.0315,139.884
19447,0.0965,1945,0.991,"['Frédéric Chopin', 'William Kapell']",0.209,522093,0.15,0,3YhrRjQzS8PbPdMVHu2swY,0.907,1,0.351,-21.55,0,"Sonata No. 3 in B Minor, Op. 58: Allegro maestoso",0,1945,0.0332,69.225
93806,0.954,1937,0.994,['Trio Lescano'],0.779,183960,0.287,0,3PeqTlqMBD2csCf9ukdvQA,0.259,0,0.176,-10.559,1,Arriva Tazio,0,1937-01-01,0.0436,119.777
38449,0.342,1964,0.6559999999999999,['Frank Sinatra'],0.277,171707,0.34,0,5L1DIODUFYbObdwx7AJnZM,0.0,4,0.364,-13.868,1,"Softly, As I Leave You",1,1964-11,0.0314,80.587
54855,0.777,1983,0.00518,['Night Ranger'],0.532,253227,0.7120000000000001,0,2CKRkLKUYWs48QVttWpWbv,0.0,0,0.108,-13.958,1,Chippin' Away,1,1983-01-01,0.0298,133.997
150081,0.112,1959,0.993,['Bill Evans Trio'],0.447,217427,0.0393,0,4thy19iJKfzFXNW5vaeIYM,0.8740000000000001,4,0.0822,-19.374,1,Lucky To Be Me,1,1959,0.0657,88.28
49615,0.573,2000,0.0496,['Radiohead'],0.403,315973,0.757,0,4DE6Wkt9fW7R5e9gJGWQim,0.848,7,0.305,-9.931,0,Optimistic,3,2000-10-01,0.0371,157.957
86550,0.4970000000000001,2007,0.0156,['Ikimonogakari'],0.445,265120,0.957,0,0jMK77q1Jf0NcFsdNAtqna,0.0,7,0.0735,-2.213,1,HANABI,3,2007-03-07,0.1689999999999999,167.046
77388,0.248,1965,0.0525,['The Kinks'],0.451,162533,0.5529999999999999,0,7iVl8jW3IzifFiXP0NpknS,0.0,6,0.0508,-5.718,1,Don't You Fret,1,1965-03-05,0.0412,101.029
18824,0.595,1945,0.0711,['Эрих Мария Ремарк'],0.711,103540,0.186,1,1fiaKIdRDVZMVyOehaPxim,0.000145,8,0.209,-22.556,1,Часть 13.4 & Часть 14.1 - Триумфальная арка,0,1945,0.851,108.883
115626,0.722,2007,0.6759999999999999,['Asia Cruise'],0.706,182587,0.579,0,62cD87SVSewf9mX6D7hHXr,0.0,5,0.272,-2.931,1,Selfish,2,2007-12-11,0.0339,102.054
33651,0.624,1949,0.948,['Charles Mingus'],0.6559999999999999,182867,0.195,0,0ERy4UxSEMT17QcKArBrqY,0.909,10,0.105,-18.782,1,Mingus Fingers,0,1949,0.0641,96.39
144819,0.82,2013,0.0247,['Matt Maher'],0.685,180320,0.875,0,31HveB33DoO9x7P3UvkRct,0.0,7,0.0874,-5.2170000000000005,1,All the People Said Amen,2,2013-04-19,0.056,94.987
47488,0.34,2017,0.1639999999999999,"['League of Legends', 'Alan Walker', 'Against The Current', 'Mako']",0.404,167173,0.81,0,66YtIqT0kN4958EXnCnAmE,0.0,9,0.504,-4.033,0,Legends Never Die - (Remix),3,2017-11-02,0.189,154.918
160506,0.8029999999999999,1942,0.996,"['Johann Sebastian Bach', 'Claudio Arrau']",0.485,232787,0.168,0,0OFhmIPqahSpqp9n80QnwC,0.927,7,0.166,-26.099,1,"Goldberg Variations, BWV 988: Variation XII - Canon at the Fourth",0,1942,0.0589,99.61
5666,0.721,1977,0.0882,['Ted Nugent'],0.266,152400,0.922,0,3ycSyvu1eKlcQE1Ql50cwv,4.35e-06,2,0.107,-3.855,1,Sweet Sally,1,1977-04-12,0.105,173.96
107637,0.608,1945,0.106,['Эрих Мария Ремарк'],0.7170000000000001,104800,0.187,1,261nGWXBEg14GVwLdPjD2Q,1.01e-06,5,0.135,-19.754,0,Часть 133.3 & Часть 134.1 - Триумфальная арка,0,1945,0.932,80.372
121470,0.6559999999999999,1935,0.347,['Эрнест Хемингуэй'],0.628,99500,0.226,1,7GdGrWciMHIno82EHL90U7,0.0,11,0.161,-13.976,0,Часть 66.3 - Зеленые холмы Африки,0,1935,0.946,174.83
84724,0.417,1949,0.95,"['André Gide', 'Jean Amrouche']",0.596,826333,0.313,0,08aOT9ZGBGgrj4MUIrpdiX,0.0,8,0.376,-24.69400000000001,1,"""L'Immoraliste""",0,1949,0.617,90.85
167288,0.606,1952,0.986,['Talat Mahmood'],0.4370000000000001,197880,0.138,0,0pSP68LeJtgAvox79AS1FZ,0.902,0,0.133,-18.813,1,"Tadap Jana Yahan Tak (From ""Zamane Ki Hawa"")",0,1952-01-01,0.045,68.081
158353,0.451,1959,0.8009999999999999,['Ella Fitzgerald'],0.6509999999999999,142467,0.277,0,3p5mDu81tQj8YF6gV4iu9h,0.0,5,0.191,-9.537,1,You Make Me Feel So Young,1,1959-01-01,0.0693,118.41
8112,0.5760000000000001,1982,0.00309,['Gloria Gaynor'],0.6729999999999999,265027,0.752,0,2a1MrtxYybqFV1Ow8VJ1dW,0.0,9,0.112,-7.978,0,I Will Survive - Rerecorded,3,1982,0.0491,120.041
113025,0.217,2001,0.609,['David Pomeranz'],0.547,255507,0.364,0,56A0zbb8pv9Q2igFRPrKwe,0.0,0,0.107,-8.789,1,On This Day,3,2001,0.0251,64.252
123122,0.7709999999999999,2002,0.201,['Steve Azar'],0.4970000000000001,196952,0.7170000000000001,0,5v1bA7NmQcQHvH9IDkeeF4,0.0,8,0.0458,-4.224,1,I Don't Have To Be Me ('Til Monday) - Single Version,3,2002-01-01,0.0303,168.99900000000005
80327,0.84,1978,0.315,"['The Blues Brothers', 'Joe Gastwirt']",0.609,174000,0.795,0,4dHeBVpuKV1LXIrjrwVUn8,0.00112,6,0.701,-8.058,0,Messin' with the Kid - Live,1,1978-11-01,0.139,135.221
116696,0.8390000000000001,1951,0.86,['Bud Powell'],0.354,195280,0.509,0,6lXR3PACCDdF0CY7jzTgtd,0.642,5,0.321,-10.93,0,"So Sorry, Please",1,1951-01-01,0.0308,172.88099999999997
83114,0.0618,1928,0.988,"['Liza Lehmann', 'Gwen Catley']",0.247,173067,0.0371,0,5vO5XL9sJ7mv798nOMGuWV,2.7399999999999995e-05,9,0.0841,-20.817,0,When'er a Snowflake Leaves the Sky,0,1928,0.0442,80.643
6164,0.256,2009,0.011,['Downhere'],0.3,259453,0.418,0,6W07ZeB1NtMFoUm1ppDt8F,0.0,11,0.161,-9.296,1,How Many Kings,2,2009,0.0305,107.909
83354,0.444,2000,0.0501,['Iron Maiden'],0.243,434293,0.809,0,5FiBy6tPEpGqTaVLQcKDC6,0.0338,4,0.133,-6.316,0,Blood Brothers - 2015 Remaster,2,2000-05-29,0.0479,182.679
116117,0.5479999999999999,1935,0.477,['Эрнест Хемингуэй'],0.636,101300,0.11,1,3S5ydqNcrom1ud1edyr94u,0.0,11,0.251,-17.457,0,Часть 8.2 - Зеленые холмы Африки,0,1935,0.952,166.648
145017,0.333,2017,0.025,['Tove Lo'],0.79,223795,0.728,1,1TIiWomS4i0Ikaf9EKdcLn,0.00106,7,0.172,-6.523,1,disco tits,3,2017-11-17,0.0612,110.059
128877,0.853,1962,0.848,"['The Clancy Brothers', 'Tommy Makem']",0.613,183267,0.404,0,61oQiW7TRYrQGQndX8QQ8m,0.0,4,0.0996,-12.706,1,"Legion of the Rearguard - Live at Carnegie Hall, New York, NY - November 1962",1,1962-03-06,0.038,114.594
159224,0.737,1976,0.147,['Led Zeppelin'],0.596,179227,0.875,0,5zTX9sl93oTNuUiOmgq5Cc,7e-05,9,0.0909,-7.392,1,Royal Orleans - Remaster,2,1976-03-31,0.0977,109.118
28956,0.423,1999,0.0114,['Oleander'],0.642,238093,0.6729999999999999,0,0hgOGzUYKKQbQcWDoJpM6H,0.00156,8,0.11,-7.154,0,Why I'm Here,3,1999-01-01,0.0248,100.004
7101,0.657,1995,0.163,['Pat Green'],0.51,243133,0.639,0,2Dic4i2MmrHVVRsO1a7h9a,1.08e-06,9,0.0567,-7.612,1,I Like Texas,1,1995-12-10,0.052,151.431
91044,0.116,1972,0.503,['Pink Floyd'],0.313,257907,0.249,0,5F7YHcQPCRUNfUehsjgAu1,0.541,8,0.124,-12.951,1,Mudmen,2,1972-06-03,0.0295,103.254
15802,0.893,1985,0.364,['The Charlie Daniels Band'],0.536,221707,0.907,0,1KeWCjmGE74qeB3OSbB5Ax,5.22e-06,9,0.103,-10.249,1,Drinkin' My Baby Goodbye,3,1985,0.0559,177.352
29325,0.72,1964,0.626,['Don Hinson & The Rigamorticians'],0.598,127572,0.472,0,38msvY0YM5WF6k6xFAK9Bx,0.0,0,0.0383,-12.547,1,Monster Jerk,1,1964-01-01,0.0427,110.785
54859,0.5489999999999999,1978,0.234,['Richard Pryor'],0.418,403800,0.83,0,00i7ax8aYWIIM6bfg84rww,0.00141,6,0.244,-7.7,0,Emerald City Sequence,1,1978-01-01,0.119,124.052
77522,0.314,1926,0.414,"['Georgette Heyer', 'Irina Salkow']",0.72,135067,0.166,0,1VzGXKcpnnyfu8rekI4OfQ,1.16e-06,4,0.173,-23.172,0,Kapitel 312 - Der Page und die Herzogin,0,1926,0.907,112.331
151325,0.912,1979,0.489,['Joni Mitchell'],0.728,201973,0.7140000000000001,0,06BRd83MC31o8vzZNwH0WP,1.1e-05,10,0.0912,-7.917999999999997,1,The Dry Cleaner From Des Moines,1,1979-06-13,0.152,89.736
100543,0.86,1986,0.26,['Dwight Yoakam'],0.581,185240,0.917,0,3HtCJiLV8GH87AViMtUKhO,0.179,9,0.141,-3.519,1,"Guitars, Cadillacs",3,1986,0.0746,171.66299999999995
5656,0.6409999999999999,1930,0.996,['Takis Nikolaou'],0.486,245987,0.424,0,7zPurezWIFWjd5SPjcpWUh,0.915,5,0.14,-9.483,0,Ta sparmatseta,0,1930-01-01,0.0437,83.15299999999998
41742,0.726,1948,0.978,['Δημήτρης Περδικόπουλος'],0.442,98708,0.312,0,6cgMlVkZww2JxOqLvHeQ3i,0.00112,2,0.513,-10.265,1,Τον Λάμπρο τον σκοτώσανε,0,1948-01-01,0.0522,110.79
40627,0.6859999999999999,1930,0.879,['Rita Ampatzi'],0.586,30000,0.684,0,1Pi0KKJ7NCNRySRyXO3eax,0.875,1,0.114,-9.163,1,Mes tou Zampikou ton teke,0,1930-01-01,0.0312,112.264
77399,0.951,1967,0.424,['Jay & The Techniques'],0.637,148493,0.715,0,1m1UTLYGCzEciEdSfpK1Yu,0.0,10,0.113,-8.67,1,"Apples, Peaches, Pumpkin Pie",2,1967-09-01,0.0404,139.5
79153,0.48,1975,0.471,['Luther Johnson'],0.6759999999999999,385600,0.249,0,4xu0LW34dFEoHG1x65tQPx,0.00712,0,0.128,-13.598,0,Lonesome In My Bedroom,2,1975,0.0349,79.828
120736,0.748,1962,0.6759999999999999,['Aretha Franklin'],0.595,160800,0.418,0,6v0A3RL2Bc6vsQhA9pw5Gd,0.0,7,0.526,-11.184,1,I'm Sitting on Top of the World,1,1962-08-13,0.0373,78.286
80873,0.351,1949,0.994,['Kaushalya'],0.6679999999999999,194344,0.0873,0,2KfP7Fc6Em8J3wEb9tGBFp,0.0456,6,0.112,-15.348,1,Tadpe Na Dil To Kya Karen,0,1949-12-31,0.0468,132.285
8328,0.183,1963,0.972,['Bob Dylan'],0.7120000000000001,174573,0.191,0,3MRlGb6gV9Tx1rDWfOB4bC,0.0,0,0.11,-11.970999999999998,1,When the Ship Comes In - Witmark Demo - 1963,1,1963-01-04,0.0401,105.61
12840,0.481,1987,0.0051,['Pink Turns Blue'],0.613,341453,0.733,0,2uosaArzNay7YtHKVohcPa,0.136,0,0.374,-11.679,0,I coldly stare out,2,1987-04-01,0.0311,80.578
30659,0.5770000000000001,2007,0.0364,['Pokémon'],0.7120000000000001,60400,0.945,0,1ktdvlCKXJZx3tjHzO8bIU,0.0,10,0.394,-3.949,0,Pokemon World,2,2007-03-27,0.212,105.079
103173,0.967,1971,0.117,['Jr. Walker & The All Stars'],0.5760000000000001,249693,0.782,0,0C4CdjZponKJGIaTvLVP53,0.208,6,0.0261,-11.324000000000002,1,Walk In The Night,1,1971-01-01,0.0309,107.859
81178,0.212,1991,0.593,"[""Booker T. & the M.G.'s""]",0.498,296160,0.214,0,5aQlEm5hfuCOvk4kxuzcV5,0.899,0,0.0901,-18.009,1,Time Is Tight,2,1991-01-01,0.0446,78.056
150147,0.726,1941,0.6559999999999999,['Xavier Cugat & His Orchestra'],0.754,170733,0.7190000000000001,0,2DI3WzB6LJljAyVI1ywTbZ,0.00266,0,0.306,-8.073,1,Cuban Mambo,0,1941,0.0497,107.22
155619,0.71,2016,0.4,['CNCO'],0.7609999999999999,222560,0.838,0,3AEZUABDXNtecAOSC1qTfo,0.0,4,0.176,-3.073,0,Reggaetón Lento (Bailemos),3,2016-08-26,0.0502,93.974
127287,0.332,2011,0.446,['Lady A'],0.593,218840,0.639,0,2OXidlnDThZR3zf36k6DVL,0.0,1,0.0998,-5.8260000000000005,1,Just A Kiss,3,2011-09-13,0.0307,142.881
112705,0.263,1982,0.000402,['KISS'],0.414,255427,0.897,0,7yDrKl1J4VWNbR4aLU3qJ7,1.85e-06,5,0.0809,-6.4060000000000015,0,I Love It Loud,3,1982-10-13,0.0538,170.916
131585,0.459,1994,0.0179,['Aerosmith'],0.436,240533,0.792,0,0sjPYRacvarCBduZaKdbJW,0.0,9,0.0828,-3.375,1,Blind Man,2,1994-01-01,0.0341,77.523
96263,0.132,1957,0.77,"['Fred Astaire', 'Audrey Hepburn']",0.206,128587,0.265,0,7FGNi8fY8Gj5ffzZH3TPzV,0.00172,6,0.17,-11.526,0,'S Wonderful,1,1957-02-13,0.0317,140.619
119266,0.568,1963,0.8440000000000001,['Eddy Arnold'],0.515,118160,0.213,0,7LaljprXdvooWKu8aZ1eca,0.0017,2,0.209,-13.441,1,Where the Mountains Meet the Sky,1,1963-11-19,0.0325,87.76700000000002
77809,0.202,1998,0.731,['David Gray'],0.33,245533,0.1669999999999999,0,1dQOMZz9SkT7ig0w65lQWC,3.08e-05,8,0.101,-11.635,1,This Year's Love,3,1998-11-02,0.0311,164.954
70923,0.233,1942,0.988,"['Franz Liszt', 'Oscar Levant']",0.357,349107,0.213,0,0dqXpfjxtYhC8R5OEf53DP,0.914,3,0.101,-17.195,1,"Hungarian Rhapsody No. 4, S. 244/4",0,1942,0.0676,80.38
148042,0.176,1993,0.984,['Michael Nyman'],0.284,170200,0.172,0,3xsZiFNAhVny4tPPR5Ujv8,0.8540000000000001,9,0.0931,-21.391,0,The Sacrifice,2,1993-01-01,0.0348,99.916
157078,0.721,1970,0.326,['The Velvet Underground'],0.441,166213,0.568,0,09T9bHh70dudN6jQPJBGbt,0.0,4,0.368,-8.833,1,Who Loves the Sun - 2015 Remaster,1,1970,0.0298,130.131
62005,0.583,1948,0.981,"['Johann Sebastian Bach', 'Igor Stravinsky', 'CBC Symphony Orchestra']",0.239,161907,0.153,0,1j8AQvJNzNYPKN5otckUC0,0.821,0,0.1689999999999999,-21.238000000000003,1,"Chorale Variations on the Christmas Carol ""Vom Himmel hoch da komm' ich her"", BWV 769: Variation V (L'altra sorte del Canone al rovescio)",0,1948,0.0379,172.324
77688,0.517,1979,0.481,['Vasco Rossi'],0.46,244387,0.775,0,4P5Z3iEngFfaVe0qkv4Pdl,2.94e-06,0,0.056,-6.577000000000001,1,Albachiara - Remastered 2019,3,1979,0.0822,72.381
89014,0.971,1963,0.613,['The Beach Boys'],0.584,112000,0.72,0,0VKhBoakXHimnQYGP4sbRN,0.0,8,0.0758,-6.273,1,Shut Down (Mono),1,1963-03-25,0.0332,159.33700000000005
140582,0.202,1993,0.163,"['Depeche Mode', 'Alan Wilder', 'Steve Lyon']",0.4920000000000001,209293,0.448,0,3OVIAFsDOBzUKq2p9lOqZA,0.0,11,0.0548,-11.017,1,Condemnation - 2006 Remaster,2,1993-03-22,0.0379,58.072
154562,0.8859999999999999,1970,0.659,['Jerry Reed'],0.74,162773,0.833,0,2EMbmv3QK30GIZYJEL0Gwc,0.078,2,0.606,-9.957,1,The Preacher And The Bear,2,1970-12-01,0.0741,118.712
134857,0.0274,1953,0.988,"['Alfred Newman', 'Mike McDonald']",0.217,147333,0.116,0,0QtHE2gibkuIafA1NvWztG,0.95,0,0.057,-24.99,0,Marcellus' Redemption (Chorus Only),0,1953,0.0434,78.829
3485,0.339,2013,0.636,['Queens of the Stone Age'],0.602,295587,0.85,0,0wmaGiDKtKaRf7G8nBfNsQ,3.26e-05,11,0.6629999999999999,-6.602,1,If I Had A Tail,3,2013-06-03,0.1,112.077
33760,0.679,1973,0.596,['Al Green'],0.6829999999999999,184907,0.392,0,2THyR0on3DrsfXBtRrLZgK,3.43e-06,10,0.227,-13.213,1,Call Me (Come Back Home),2,1973,0.0293,99.79
66282,0.677,2010,0.16,['Action Bronson'],0.619,249773,0.937,1,697zIbTO0LMhupzGblYREm,0.0,1,0.17,-5.835,1,Imported Goods,3,2010-08-27,0.355,93.294
167544,0.778,2009,0.0818,['Miranda Lambert'],0.389,189440,0.695,0,05Rdg52eBYVUy5A55rnz39,0.0,8,0.0698,-2.4,1,Only Prettier,2,2009-09-24,0.0348,167.968
140910,0.299,1950,0.99,['Nalini Jaywant'],0.485,192888,0.107,0,0jBuqJq6HNOZxlxEsR0sg2,0.0,0,0.392,-8.025,1,Rakhti Hoon Main Pyar Tera,0,1950-12-31,0.0394,131.655
23304,0.303,2008,0.0224,"['The Last Shadow Puppets', 'Alex Turner', 'Miles Kane']",0.262,237960,0.624,0,3MOI5WPXHKppLAx9JcjigT,0.000403,9,0.235,-8.486,0,The Meeting Place,2,2008-05-06,0.0388,81.555
80997,0.696,1989,0.0144,['TKA'],0.718,291600,0.654,0,1YjT8Oigrk3zl2FfxzL0qF,0.324,7,0.18,-12.515999999999998,1,You Are the One,2,1989,0.0605,120.059
131289,0.149,2020,0.0837,['Katy Perry'],0.639,173124,0.546,0,4uqh9bualXNHXXwO2wPorc,0.0,1,0.122,-5.3820000000000014,1,Daisies,3,2020-05-15,0.0407,122.179
104926,0.52,2005,0.0128,['ZZ Top'],0.469,234107,0.532,0,060SIy6PC30dMWw6wI6292,0.125,9,0.118,-15.666,0,La Grange,2,2005-07-19,0.0609,160.914
162864,0.772,1974,0.0364,['Kansas'],0.237,264547,0.931,0,3PXXM8VDFB32419cRjYpzI,0.00897,7,0.278,-5.7070000000000025,1,Belexes,1,1974,0.118,161.365
92404,0.234,1955,0.853,['Judy Garland'],0.296,376588,0.318,0,5oaTh1SkyflrI2vritZkGY,1.26e-06,3,0.476,-8.98,1,Medley: You Made Me Love You/For Me And My Gal/The Boy Next Door/The Trolley Song,0,1955-09-26,0.0457,76.839
60769,0.477,1972,0.515,['The Golden Orchestra'],0.8059999999999999,126336,0.322,0,5dVpmPsFo1o4OOBIsBKBwt,0.000203,0,0.346,-13.821,0,A Doodle-Oodle Christmas Song,1,1972-01-01,0.0998,100.818
159078,0.0563,1946,0.523,['Miklos Rozsa conductin the Rome Symphony Orchestra'],0.1689999999999999,291554,0.302,0,5qSLmEA4JDH2B516AWJJSR,0.942,4,0.128,-13.864,0,Diane (1956) Love Theme,0,1946-02-01,0.0365,112.928
94246,0.141,1961,0.555,['Ahmad Jamal'],0.6659999999999999,268213,0.0836,0,1LMFdYFY2LPZqovr6zZ8RI,0.302,0,0.868,-22.696,1,Isn't It Romantic - Live At The Alhambra/1961,0,1961-02-16,0.0434,123.485
126281,0.325,1966,0.962,['Elvis Presley'],0.326,123107,0.0645,0,0LPktZB3MiZ5QGrOpzTION,0.00285,8,0.126,-17.616,1,Please Don't Stop Loving Me,1,1966,0.0484,174.87400000000005
51003,0.459,1932,0.981,"['Marcel Pagnol', 'Charpin', 'Raimu', 'Oriane Demazis']",0.555,483693,0.685,0,0RIQG7hbrIozJATpHhE8Nt,0.0,2,0.205,-11.755999999999998,1,"Acte 2, scène 8",0,1932,0.932,84.166
9478,0.0689,2009,0.000486,['Rammstein'],0.507,318667,0.944,0,3UCnSaaqDCgtuRo0J8Sxbp,0.521,0,0.0733,-4.35,0,RAMMLIED,2,2009-10-16,0.0577,104.967
147507,0.6940000000000001,1993,0.234,"['Rodney O', 'Joe Cooley']",0.921,219200,0.887,1,4v2cz9dgb0RP7guR0nPkBv,0.0,1,0.096,-6.271,1,U Don't Hear Me Tho' - Street Mix,1,1993,0.135,107.18
44894,0.6890000000000001,2014,0.0151,['Jowell & Randy'],0.763,240000,0.858,0,0ySExWMtzlVKO70rPYEz84,0.0,2,0.306,-3.367,1,Vamo a Busal,3,2014-12-13,0.149,89.839
152527,0.593,1932,0.965,"['Henry Hall', 'The BBC Dance Orchestra']",0.752,153893,0.312,0,6esCW6zga7pabxTdmsYX4q,0.353,0,0.115,-15.114,1,Here's to the Next Time,0,1932,0.0557,125.588
92078,0.475,2002,0.002,['Red Hot Chili Peppers'],0.611,257693,0.732,1,42z5BOO8cJda4qWBnHFLQV,0.0,9,0.12,-4.137,0,This Is the Place,3,2002-07-09,0.0347,113.451
43963,0.748,1974,0.39,['Jerry Garcia'],0.537,221613,0.935,0,1iNW2UqmtfkxdM9aNlYEiR,0.000311,5,0.1369999999999999,-5.53,1,Let's Spend The Night Together,1,1974-06-15,0.0397,154.819
109540,0.569,1972,0.0457,['Stephen Stills'],0.443,484933,0.731,0,2wBsMLYTXqWDlyoCnvjTzs,0.375,7,0.0868,-10.05,1,The Treasure - Take One,1,1972,0.0721,119.926
134341,0.336,2011,0.221,['Jake Owen'],0.6459999999999999,210973,0.7609999999999999,0,2Xdatbm43IXEVi0wmKeJve,0.0,7,0.109,-3.991,1,Alone With You,3,2011-08-26,0.0267,108.999
62098,0.438,1993,0.0263,['Eraserheads'],0.479,325000,0.493,0,7uuirrtCr8O8fz7kQS6VUR,3.76e-06,7,0.0718,-11.694,1,Pare Ko,3,1993-12-01,0.0293,144.546
109529,0.68,1936,0.992,"['Francisco Canaro', 'Roberto Maida']",0.586,170040,0.381,0,4wvgr2HIgKPe2XeCJv7fen,0.00636,8,0.382,-6.9,0,Falsedad - Remasterizado,0,1936-01-18,0.161,117.866
145498,0.312,1997,0.473,"['Ana Belén', 'Antonio Banderas']",0.8059999999999999,215107,0.417,0,7GITdJq0WUdMk2NgHIDFFq,7.859999999999999e-05,8,0.101,-11.098,1,No Se por Que Te Quiero,3,1997-04-25,0.0503,100.017
8869,0.696,1995,0.385,"['Michael Jackson', 'Paul McCartney']",0.454,221600,0.664,0,6ccHuWQAQhdZ0JCFlTHvNM,2.86e-06,9,0.246,-6.557,1,The Girl Is Mine (with Paul McCartney),2,1995-06-16,0.0846,79.88
147067,0.6,1968,0.413,['Quicksilver Messenger Service'],0.545,158573,0.442,0,0bQK6AyaYp0DRdnsRa80Xh,1.18e-05,9,0.0869,-14.064,0,Light Your Windows,1,1968,0.0417,114.225
124099,0.72,1942,0.993,['Claudio Villa'],0.486,197016,0.246,0,7uPecEHV8PyGdsI7suRtLa,4.26e-05,10,0.316,-11.522,1,Jammo jammo Catarì,0,1942-11-13,0.058,58.792
20551,0.858,1970,0.188,['Creedence Clearwater Revival'],0.745,152453,0.6559999999999999,0,3RTUfvRgq3pYTf7XY0FIcS,0.00337,10,0.0941,-6.393,1,Lookin' Out My Back Door,3,1970-07-25,0.0405,105.318
